GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime,gameTimeRemaining,courtDistance,lateGameShot,cornerThree
Shot Chart Detail,22200392,389,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,6,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,2.410432506691031,25.996870173736152,35.61125611461918,1,0,20221210,GSW,BOS,1970,,,,,1806,44.09080199872865,0,0
Shot Chart Detail,22200977,211,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,6,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.715636161959905,-25.45795892726689,20.03373777928078,1,0,20230306,DET,POR,1970,,,,,1134,32.39534414312325,0,0
Shot Chart Detail,22300286,550,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,7,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.4332145066061728,-13.29189335027393,1.8979403876951209,1,0,20231202,MIL,ATL,1970,,,,,2588,13.426712425247688,0,0
Shot Chart Detail,22200221,411,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.8295924188357956,0.3098879796580309,17.24159728361378,1,0,20221117,POR,BKN,1970,,,,,1812,17.2443819097773,0,0
Shot Chart Detail,22200571,417,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.2205176032745804,-11.92093410754212,11.506114262419386,1,0,20230104,MIN,POR,1970,,,,,1892,16.568021469572397,0,0
Shot Chart Detail,22300245,351,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,0,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.280519766715209,28.342760808478552,14.569410113470065,1,0,20231126,MIL,POR,1970,,,,,749,31.868162816533864,0,0
Shot Chart Detail,22300817,9,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,11,33,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.6683260181079969,9.550678060492428,8.782992649118476,1,0,20240225,PHI,MIL,1970,,,,,693,12.975222976490254,0,0
Shot Chart Detail,22200815,599,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,6,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.8978154084105481,-18.541253166763703,-0.6628706402489952,1,0,20230206,POR,MIL,1970,,,,,2561,18.553098568156457,0,0
Shot Chart Detail,22200027,257,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.403821392066557,-6.780532824406892,-9.559105643351849,1,0,20221021,POR,PHX,1970,,,,,1049,11.719732338394955,0,0
Shot Chart Detail,22200796,143,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,0,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.6382295225558288,-15.689110898802674,26.73704524451865,1,0,20230204,CHI,POR,1970,,,,,11,31.000286921291007,1,0
Shot Chart Detail,22200463,33,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,58,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5514357919716457,5.722442020770387,6.780591527731339,1,0,20221220,NYK,GSW,1970,,,,,538,8.872584975474773,0,0
Shot Chart Detail,22200815,263,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.1737705336360474,8.542806868575893,8.001031764546351,1,0,20230206,POR,MIL,1970,,,,,958,11.704531536591592,0,0
Shot Chart Detail,22200998,222,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,7,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.8207733745502451,19.522035991350936,1.6736171706009575,1,0,20230310,PHI,POR,1970,,,,,1145,19.59364396127815,0,0
Shot Chart Detail,22200941,537,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,8,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.746622431051985,18.09333107212124,28.333216626361164,1,0,20230301,POR,NOP,1970,,,,,2675,33.61755186924974,0,0
Shot Chart Detail,22300346,295,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,2,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.6626659703854839,6.054792688987482,-2.6930789297546447,1,0,20231217,MIL,HOU,1970,,,,,873,6.626702696553143,0,0
Shot Chart Detail,22300702,371,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,8,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.1112026867690815,9.61493047321182,4.773930795839141,1,0,20240203,DAL,MIL,1970,,,,,1945,10.734863913816449,0,0
Shot Chart Detail,22201074,76,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.234464722570287,-6.988077360812418,2.626378001120573,1,0,20230320,HOU,GSW,1970,,,,,325,7.465325619520501,0,0
Shot Chart Detail,22200631,507,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.9001845640199633,0.8856272974449902,1.474341618159028,1,0,20230112,POR,CLE,1970,,,,,1471,1.7198892164949167,0,0
Shot Chart Detail,22300269,103,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.7394126723009475,7.391363544293499,-8.658584997313651,1,0,20231130,CHI,MIL,1970,,,,,206,11.384346674254786,0,0
Shot Chart Detail,22300433,427,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.1003052135122462,3.4344202224242104,16.001786750938425,1,0,20231229,CLE,MIL,1970,,,,,1782,16.36619752681437,0,0
Shot Chart Detail,22301214,384,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.747482665697035,-28.70333633643636,4.785680337551753,1,0,20231206,GSW,POR,1970,,,,,2110,29.099557610654795,0,0
Shot Chart Detail,22200872,561,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,44,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.363454337839073,-16.45469515215001,-1.693864851062708,1,0,20230214,POR,WAS,1970,,,,,2504,16.541649575657644,0,0
Shot Chart Detail,22200474,412,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1625365959148073,-24.931505978997688,4.260522821877508,1,0,20221221,OKC,POR,1970,,,,,1777,25.29292480312501,0,0
Shot Chart Detail,22301222,310,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.8212988508131085,14.74558451367172,-4.624017737763288,1,0,20231208,OKC,GSW,1970,,,,,841,15.453601608977266,0,0
Shot Chart Detail,22200209,210,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.8126012877536448,-24.11279482041061,7.521528917879396,1,0,20221115,POR,SAS,1970,,,,,1226,25.258667251336057,0,0
Shot Chart Detail,22301155,57,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,46,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.241659719820838,20.082494637061625,21.68296830888001,1,0,20240409,LAL,GSW,1970,,,,,406,29.55431788303536,0,0
Shot Chart Detail,22200571,463,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.51541040290081,-28.811644441935684,15.538798870897685,1,0,20230104,MIN,POR,1970,,,,,1708,32.7347693713998,0,0
Shot Chart Detail,22300433,138,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,0,58,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.3724124635630803,-16.743355600196644,0.4746466833492138,1,0,20231229,CLE,MIL,1970,,,,,58,16.750081976774045,1,0
Shot Chart Detail,22300767,340,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,10,2,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.7629264823369366,18.465655060545828,5.295125961277023,1,0,20240212,MIL,DEN,1970,,,,,2042,19.20986141961601,0,0
Shot Chart Detail,22300286,269,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,2,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.4511788490210642,-5.846124461660219,-3.7299037898512615,1,0,20231202,MIL,ATL,1970,,,,,891,6.9346487656383,0,0
Shot Chart Detail,22200751,353,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.549327952607003,8.703890570813032,15.225554405357776,1,0,20230128,POR,TOR,1970,,,,,1732,17.537822499363987,0,0
Shot Chart Detail,22301061,647,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,0,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5947307345506682,10.779287327730804,13.528540744897306,1,0,20240328,NOP,MIL,1970,,,,,2216,17.297816335599254,0,0
Shot Chart Detail,22300195,368,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,10,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5055943801806935,-29.99590501885321,9.89388255142872,1,0,20231115,TOR,MIL,1970,,,,,2043,31.585490812104357,0,0
Shot Chart Detail,22200941,432,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.662674837931494,8.179472328419699,11.154000026943136,1,0,20230301,POR,NOP,1970,,,,,1659,13.83168406855908,0,0
Shot Chart Detail,22200787,223,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.2693283944927818,20.14941525172885,11.60202052166078,1,0,20230203,WAS,POR,1970,,,,,1055,23.250931490407886,0,0
Shot Chart Detail,22301007,497,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.66788761111952,7.574504037307187,21.39477699960939,1,0,20240321,MIL,BKN,1970,,,,,2668,22.696025957735372,0,0
Shot Chart Detail,22200947,385,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.3080373508302367,-4.1397806661742,27.932051660865707,1,0,20230303,ATL,POR,1970,,,,,1892,28.237161577419574,0,0
Shot Chart Detail,22200209,61,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.27236975527424,-15.202746308663286,-4.288411334197789,1,0,20221115,POR,SAS,1970,,,,,408,15.796011113469477,0,0
Shot Chart Detail,22200616,445,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,1,35,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.286125175963516,6.661054631766198,11.470361974801492,1,0,20230110,POR,ORL,1970,,,,,1535,13.264194383389663,0,0
Shot Chart Detail,22200996,32,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.5411595068506994,12.817822592933702,25.57055842286256,1,0,20230309,MEM,GSW,1970,,,,,558,28.603322081201497,0,0
Shot Chart Detail,22201211,395,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,9,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5752262722069088,15.110856519780498,23.24246875422467,1,0,20230407,SAC,GSW,1970,,,,,1809,27.722740458917528,0,0
Shot Chart Detail,22200631,222,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.95205365313989,-11.70705687434052,-0.9799182418672584,1,0,20230112,POR,CLE,1970,,,,,1238,11.747996442789207,0,0
Shot Chart Detail,22200027,11,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,49,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0363615556311959,-6.565797791682074,7.578992662471315,1,0,20221021,POR,PHX,1970,,,,,649,10.027503698281603,0,0
Shot Chart Detail,22200941,84,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0848438841540735,17.963806665148102,20.777972283047752,1,0,20230301,POR,NOP,1970,,,,,332,27.466752303428958,0,0
Shot Chart Detail,22200221,54,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,7,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1129658916602636,-8.055129721192742,-8.030938916043866,1,0,20221117,POR,BKN,1970,,,,,477,11.374581077932959,0,0
Shot Chart Detail,22200014,406,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.7549393488092977,24.99972862890904,-1.5017884848500265,1,0,20221019,SAC,POR,1970,,,,,1946,25.044795870046983,0,0
Shot Chart Detail,22300639,47,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,8,56,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.986353208204703,-1.549594728498449,31.73496353419297,1,0,20240126,MIL,CLE,1970,,,,,536,31.772773790450653,0,0
Shot Chart Detail,22201074,72,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.4611788667203287,1.9347467429310576,10.673490851932264,1,0,20230320,HOU,GSW,1970,,,,,361,10.847426050707332,0,0
Shot Chart Detail,22300767,384,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.4478137167227103,20.60604631661145,10.29745999243802,1,0,20240212,MIL,DEN,1970,,,,,1801,23.03577276972053,0,0
Shot Chart Detail,22200647,309,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.278143726454627,9.300273568906668,-0.279435941372453,1,0,20230114,POR,DAL,1970,,,,,809,9.304470586864934,0,0
Shot Chart Detail,22200751,250,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0114512916706544,-18.06233079228929,0.3676786755104873,1,0,20230128,POR,TOR,1970,,,,,884,18.06607265729071,0,0
Shot Chart Detail,22300683,509,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.6396264094979018,-4.436005166145232,-1.114445231732597,1,0,20240131,POR,MIL,1970,,,,,2660,4.573852862587374,0,0
Shot Chart Detail,22300149,186,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,8,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.359220600295612,1.513346051466984,1.1750519560363952,1,0,20231106,BKN,MIL,1970,,,,,1228,1.91597582732029,0,0
Shot Chart Detail,22301061,383,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.3506251209526567,15.94847230144616,-0.5757089001345461,1,0,20240328,NOP,MIL,1970,,,,,1982,15.95885990563516,0,0
Shot Chart Detail,22200977,94,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.39699130449884,-25.949386882268566,-2.968813120851596,1,0,20230306,DET,POR,1970,,,,,220,26.118662502360117,0,0
Shot Chart Detail,22300852,516,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.9488028881834032,-22.592008343973827,14.482826073803642,1,0,20240229,NYK,GSW,1970,,,,,1441,26.835631017328986,0,0
Shot Chart Detail,22200941,580,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.848948122393071,24.258744861466784,9.911471199752963,1,0,20230301,POR,NOP,1970,,,,,2456,26.205418592292578,0,0
Shot Chart Detail,22200867,487,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,10,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5112218145475347,11.464419190076734,4.36142464009827,1,0,20230213,POR,LAL,1970,,,,,2790,12.266007184779243,0,0
Shot Chart Detail,22300545,26,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.9957013858999235,2.104814983682232,20.157153749967343,1,0,20240113,MIL,GSW,1970,,,,,580,20.26674846677078,0,0
Shot Chart Detail,22200998,82,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.059223738896321,2.462612799094912,14.917567564368508,1,0,20230310,PHI,POR,1970,,,,,278,15.119467048668264,0,0
Shot Chart Detail,22300769,333,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.9163011726419397,28.40725475729665,12.418890435895763,1,0,20240212,UTA,GSW,1970,,,,,2144,31.00324116128403,0,0
Shot Chart Detail,22300528,36,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,9,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.2172311948105246,-4.851319036030674,9.19366264943846,1,0,20240111,MIL,BOS,1970,,,,,548,10.395130076195938,0,0
Shot Chart Detail,22301198,139,202691,Klay Thompson,1610612744,Golden State Warriors,1,0,12,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.4221058919223442,-22.80335224585613,20.34699285660374,1,0,20240414,GSW,UTA,1970,,,,,12,30.561298924543035,1,0
Shot Chart Detail,22301097,145,202691,Klay Thompson,1610612744,Golden State Warriors,1,2,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.5980074198707952,-4.8892721866015245,26.494560976784143,1,0,20240405,DAL,GSW,1970,,,,,144,26.941914257661953,0,0
Shot Chart Detail,22200763,163,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,9,43,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.2732040228521226,-6.409428999807212,4.522945651624729,1,0,20230130,POR,ATL,1970,,,,,1303,7.844604354020713,0,0
Shot Chart Detail,22300924,441,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,4,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5187588761345878,0.6987723786360966,6.1598662141468985,1,0,20240310,LAC,MIL,1970,,,,,1700,6.199373727509352,0,0
Shot Chart Detail,22200420,75,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0309172780326987,-9.13565148283782,-0.6474001245456318,1,0,20221214,SAS,POR,1970,,,,,409,9.158561837818128,0,0
Shot Chart Detail,22300027,342,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,49,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.4274852836845047,-11.748057848703004,2.327785407893844,1,0,20231117,CHA,MIL,1970,,,,,2029,11.976453904293866,0,0
Shot Chart Detail,22201053,370,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.3654744726428345,-4.71021797456625,3.834574539387479,1,0,20230317,POR,BOS,1970,,,,,1899,6.073723344542924,0,0
