GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime
Shot Chart Detail,22300027,342,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,49,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,3,1,1,20231117,CHA,MIL,1970,,,,
Shot Chart Detail,22300027,356,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,7,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,208,1,1,20231117,CHA,MIL,1970,,,,
Shot Chart Detail,22300027,376,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,7,23,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20231117,CHA,MIL,1970,,,,
Shot Chart Detail,22300027,387,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,47,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,180,172,1,1,20231117,CHA,MIL,1970,,,,
Shot Chart Detail,22300027,415,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,4,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,240,1,1,20231117,CHA,MIL,1970,,,,
Shot Chart Detail,22300027,439,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,242,1,1,20231117,CHA,MIL,1970,,,,
Shot Chart Detail,22300049,8,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,11,11,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-53,162,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,69,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,18,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,36,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,89,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,5,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-119,252,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,162,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,0,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-81,151,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,314,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,0,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,34,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,353,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,10,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,219,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,435,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,4,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,3,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,467,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,43,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-80,13,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,623,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,3,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,630,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,10,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-2,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300049,654,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,0,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,8,1,1,20231124,MIL,WAS,1970,,,,
Shot Chart Detail,22300056,28,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,10,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-173,-12,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,119,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,154,220,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,286,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,12,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,-12,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,340,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,0,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,115,257,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,452,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,3,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,4,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,492,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,0,34,Made Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,76,186,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,586,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,6,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-169,12,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,607,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,4,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,67,243,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300056,623,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,3,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-222,137,1,1,20231128,MIA,MIL,1970,,,,
Shot Chart Detail,22300075,50,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,8,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,-1,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,255,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,6,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,109,240,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,261,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,6,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-8,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,275,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,16,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-88,74,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,284,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,4,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-94,239,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,418,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,27,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,641,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-191,211,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,665,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,36,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300075,684,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-183,239,1,1,20231026,MIL,PHI,1970,,,,
Shot Chart Detail,22300097,477,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,3,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,114,284,1,1,20231029,MIL,ATL,1970,,,,
Shot Chart Detail,22300097,596,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,7,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,114,1,1,20231029,MIL,ATL,1970,,,,
Shot Chart Detail,22300107,58,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,218,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300107,291,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-10,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300107,334,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,11,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,36,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300107,358,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,12,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,162,233,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300107,439,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,59,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300107,449,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,1,32,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,96,136,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300107,555,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,5,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,27,1,1,20231030,MIL,MIA,1970,,,,
Shot Chart Detail,22300116,34,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,9,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20231101,TOR,MIL,1970,,,,
Shot Chart Detail,22300116,277,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231101,TOR,MIL,1970,,,,
Shot Chart Detail,22300116,456,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,4,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-28,82,1,1,20231101,TOR,MIL,1970,,,,
Shot Chart Detail,22300116,558,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,9,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,224,1,1,20231101,TOR,MIL,1970,,,,
Shot Chart Detail,22300149,50,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,7,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-13,68,1,1,20231106,BKN,MIL,1970,,,,
Shot Chart Detail,22300149,186,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,8,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20231106,BKN,MIL,1970,,,,
Shot Chart Detail,22300149,224,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-12,279,1,1,20231106,BKN,MIL,1970,,,,
Shot Chart Detail,22300149,310,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,11,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,251,1,1,20231106,BKN,MIL,1970,,,,
Shot Chart Detail,22300149,556,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,5,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-4,1,1,20231106,BKN,MIL,1970,,,,
Shot Chart Detail,22300165,111,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,4,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,27,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,352,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,34,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,356,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,0,58,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,12,52,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,473,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,210,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,576,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,9,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,206,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,582,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,22,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,-2,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,621,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,6,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,6,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,667,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,678,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,-12,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300165,685,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-51,48,1,1,20231108,MIL,DET,1970,,,,
Shot Chart Detail,22300190,69,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-179,256,1,1,20231113,MIL,CHI,1970,,,,
Shot Chart Detail,22300190,293,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,38,1,1,20231113,MIL,CHI,1970,,,,
Shot Chart Detail,22300190,330,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,0,32,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231113,MIL,CHI,1970,,,,
Shot Chart Detail,22300195,57,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,7,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,72,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,221,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,98,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,4,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,299,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,18,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,321,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,0,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-186,221,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,353,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,11,31,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-7,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,368,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,10,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,6,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,375,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,94,306,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300195,513,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,0,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,14,1,1,20231115,TOR,MIL,1970,,,,
Shot Chart Detail,22300205,39,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,8,41,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,-13,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300205,128,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,2,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-222,94,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300205,247,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,231,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300205,417,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,237,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300205,443,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300205,561,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,6,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-10,126,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300205,599,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,4,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-206,181,1,1,20231118,MIL,DAL,1970,,,,
Shot Chart Detail,22300219,78,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,5,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20231120,WAS,MIL,1970,,,,
Shot Chart Detail,22300219,82,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,5,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-28,252,1,1,20231120,WAS,MIL,1970,,,,
Shot Chart Detail,22300219,146,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,0,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-1,1,1,20231120,WAS,MIL,1970,,,,
Shot Chart Detail,22300219,446,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,34,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-80,153,1,1,20231120,WAS,MIL,1970,,,,
Shot Chart Detail,22300219,574,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,5,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-147,240,1,1,20231120,WAS,MIL,1970,,,,
Shot Chart Detail,22300228,144,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,0,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,221,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,229,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,10,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,248,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,4,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-21,120,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,331,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,29,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,390,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,16,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,417,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,3,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,31,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,438,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,1,31,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,573,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,3,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,24,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,580,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,185,183,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,596,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,31,58,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300228,605,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,0,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,93,256,1,1,20231122,BOS,MIL,1970,,,,
Shot Chart Detail,22300245,53,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,7,28,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,1,20231126,MIL,POR,1970,,,,
